"station";"date";"temp";"day";"month";"year"
"34475";"Zakopane";2004-05-21;11.9;21;5;2004
"34476";"Zakopane";2004-05-22;5.1;22;5;2004
"34477";"Zakopane";2004-05-23;2.9;23;5;2004
"34478";"Zakopane";2004-05-24;3.1;24;5;2004
"34479";"Zakopane";2004-05-25;5.7;25;5;2004
"34480";"Zakopane";2004-05-26;9;26;5;2004
"34481";"Zakopane";2004-05-27;8.8;27;5;2004
"34482";"Zakopane";2004-05-28;8.3;28;5;2004
"34483";"Zakopane";2004-05-29;7;29;5;2004
"34484";"Zakopane";2004-05-30;9.7;30;5;2004
"34485";"Zakopane";2004-05-31;10.9;31;5;2004
"34486";"Zakopane";2004-06-01;11.5;1;6;2004
"34487";"Zakopane";2004-06-02;11.4;2;6;2004
"34488";"Zakopane";2004-06-03;11.9;3;6;2004
"34489";"Zakopane";2004-06-04;12.2;4;6;2004
"34490";"Zakopane";2004-06-05;11.5;5;6;2004
"34491";"Zakopane";2004-06-06;11.6;6;6;2004
"34492";"Zakopane";2004-06-07;13.3;7;6;2004
"34493";"Zakopane";2004-06-08;15.4;8;6;2004
"34494";"Zakopane";2004-06-09;15;9;6;2004
"34495";"Zakopane";2004-06-10;15.2;10;6;2004
"34496";"Zakopane";2004-06-11;14.9;11;6;2004
"34497";"Zakopane";2004-06-12;13.6;12;6;2004
"34498";"Zakopane";2004-06-13;10.8;13;6;2004
"34499";"Zakopane";2004-06-14;13.3;14;6;2004
"34500";"Zakopane";2004-06-15;16.2;15;6;2004
"34501";"Zakopane";2004-06-16;11.7;16;6;2004
"34502";"Zakopane";2004-06-17;11.7;17;6;2004
"34503";"Zakopane";2004-06-18;12.6;18;6;2004
"34504";"Zakopane";2004-06-19;14.9;19;6;2004
"34505";"Zakopane";2004-06-20;12.5;20;6;2004
"34506";"Zakopane";2004-06-21;11.1;21;6;2004
"34507";"Zakopane";2004-06-22;13.6;22;6;2004
"34508";"Zakopane";2004-06-23;16.5;23;6;2004
"34509";"Zakopane";2004-06-24;16.8;24;6;2004
"34510";"Zakopane";2004-06-25;10.9;25;6;2004
"34511";"Zakopane";2004-06-26;10.6;26;6;2004
"34512";"Zakopane";2004-06-27;12.9;27;6;2004
"34513";"Zakopane";2004-06-28;16.8;28;6;2004
"34514";"Zakopane";2004-06-29;11;29;6;2004
"34515";"Zakopane";2004-06-30;11.4;30;6;2004
"34516";"Zakopane";2004-07-01;15.7;1;7;2004
"34517";"Zakopane";2004-07-02;13.5;2;7;2004
"34518";"Zakopane";2004-07-03;12.8;3;7;2004
"34519";"Zakopane";2004-07-04;13.5;4;7;2004
"34520";"Zakopane";2004-07-05;16.2;5;7;2004
"34521";"Zakopane";2004-07-06;12;6;7;2004
"34522";"Zakopane";2004-07-07;13.1;7;7;2004
"34523";"Zakopane";2004-07-08;18.8;8;7;2004
"34524";"Zakopane";2004-07-09;21.5;9;7;2004
"34525";"Zakopane";2004-07-10;14.1;10;7;2004
"34526";"Zakopane";2004-07-11;11.9;11;7;2004
"34527";"Zakopane";2004-07-12;11.5;12;7;2004
"34528";"Zakopane";2004-07-13;10.5;13;7;2004
"34529";"Zakopane";2004-07-14;9;14;7;2004
"34530";"Zakopane";2004-07-15;10.8;15;7;2004
"34531";"Zakopane";2004-07-16;14.6;16;7;2004
"34532";"Zakopane";2004-07-17;17.9;17;7;2004
"34533";"Zakopane";2004-07-18;16.7;18;7;2004
"34534";"Zakopane";2004-07-19;18.2;19;7;2004
"34535";"Zakopane";2004-07-20;18.6;20;7;2004
"34536";"Zakopane";2004-07-21;18.9;21;7;2004
"34537";"Zakopane";2004-07-22;20.2;22;7;2004
"34538";"Zakopane";2004-07-23;16.9;23;7;2004
"34539";"Zakopane";2004-07-24;18;24;7;2004
"34540";"Zakopane";2004-07-25;15.7;25;7;2004
"34541";"Zakopane";2004-07-26;13.9;26;7;2004
"34542";"Zakopane";2004-07-27;10.7;27;7;2004
"34543";"Zakopane";2004-07-28;8.9;28;7;2004
"34544";"Zakopane";2004-07-29;11.4;29;7;2004
"34545";"Zakopane";2004-07-30;12.8;30;7;2004
"34546";"Zakopane";2004-07-31;15.2;31;7;2004
"34547";"Zakopane";2004-08-01;15.1;1;8;2004
"34548";"Zakopane";2004-08-02;14.5;2;8;2004
"34549";"Zakopane";2004-08-03;14.9;3;8;2004
"34550";"Zakopane";2004-08-04;15.4;4;8;2004
"34551";"Zakopane";2004-08-05;15.7;5;8;2004
"34552";"Zakopane";2004-08-06;14.1;6;8;2004
"34553";"Zakopane";2004-08-07;14.5;7;8;2004
"34554";"Zakopane";2004-08-08;14.7;8;8;2004
"34555";"Zakopane";2004-08-09;14.5;9;8;2004
"34556";"Zakopane";2004-08-10;16.2;10;8;2004
"34557";"Zakopane";2004-08-11;17.1;11;8;2004
"34558";"Zakopane";2004-08-12;18.2;12;8;2004
"34559";"Zakopane";2004-08-13;16;13;8;2004
"34560";"Zakopane";2004-08-14;13.5;14;8;2004
"34561";"Zakopane";2004-08-15;13.1;15;8;2004
"34562";"Zakopane";2004-08-16;14.9;16;8;2004
"34563";"Zakopane";2004-08-17;16.4;17;8;2004
"34564";"Zakopane";2004-08-18;18;18;8;2004
"34565";"Zakopane";2004-08-19;19.7;19;8;2004
"34566";"Zakopane";2004-08-20;18.7;20;8;2004
"34567";"Zakopane";2004-08-21;14.7;21;8;2004
"34568";"Zakopane";2004-08-22;12;22;8;2004
"34569";"Zakopane";2004-08-23;12.2;23;8;2004
"34570";"Zakopane";2004-08-24;15.6;24;8;2004
"34571";"Zakopane";2004-08-25;15.5;25;8;2004
"34572";"Zakopane";2004-08-26;12.2;26;8;2004
"34573";"Zakopane";2004-08-27;11.7;27;8;2004
"34574";"Zakopane";2004-08-28;14.2;28;8;2004
"34575";"Zakopane";2004-08-29;15.6;29;8;2004
"34576";"Zakopane";2004-08-30;16;30;8;2004
"34577";"Zakopane";2004-08-31;11.8;31;8;2004
"34578";"Zakopane";2004-09-01;10.7;1;9;2004
"34579";"Zakopane";2004-09-02;12;2;9;2004
"34580";"Zakopane";2004-09-03;13.1;3;9;2004
"34581";"Zakopane";2004-09-04;13.4;4;9;2004
"34582";"Zakopane";2004-09-05;13.2;5;9;2004
"34583";"Zakopane";2004-09-06;13;6;9;2004
"34584";"Zakopane";2004-09-07;14.3;7;9;2004
"34585";"Zakopane";2004-09-08;12;8;9;2004
"34586";"Zakopane";2004-09-09;6.7;9;9;2004
"34587";"Zakopane";2004-09-10;8.2;10;9;2004
"34588";"Zakopane";2004-09-11;10.3;11;9;2004
"34589";"Zakopane";2004-09-12;13.8;12;9;2004
"34590";"Zakopane";2004-09-13;12.9;13;9;2004
"34591";"Zakopane";2004-09-14;13.7;14;9;2004
"34592";"Zakopane";2004-09-15;15.6;15;9;2004
"34593";"Zakopane";2004-09-16;9.8;16;9;2004
"34594";"Zakopane";2004-09-17;6.8;17;9;2004
"34595";"Zakopane";2004-09-18;7.9;18;9;2004
"34596";"Zakopane";2004-09-19;9.1;19;9;2004
"34597";"Zakopane";2004-09-20;11.2;20;9;2004
"34598";"Zakopane";2004-09-21;11.3;21;9;2004
"34599";"Zakopane";2004-09-22;6.6;22;9;2004
"34600";"Zakopane";2004-09-23;5.9;23;9;2004
"34601";"Zakopane";2004-09-24;6.3;24;9;2004
"34602";"Zakopane";2004-09-25;6.8;25;9;2004
"34603";"Zakopane";2004-09-26;7.6;26;9;2004
"34604";"Zakopane";2004-09-27;7.1;27;9;2004
"34605";"Zakopane";2004-09-28;8.3;28;9;2004
"34606";"Zakopane";2004-09-29;10.5;29;9;2004
"34607";"Zakopane";2004-09-30;8.6;30;9;2004
"34608";"Zakopane";2004-10-01;7.8;1;10;2004
"34609";"Zakopane";2004-10-02;7.1;2;10;2004
"34610";"Zakopane";2004-10-03;8.2;3;10;2004
"34611";"Zakopane";2004-10-04;7.7;4;10;2004
"34612";"Zakopane";2004-10-05;9.8;5;10;2004
"34613";"Zakopane";2004-10-06;10.4;6;10;2004
"34614";"Zakopane";2004-10-07;9.9;7;10;2004
"34615";"Zakopane";2004-10-08;11.2;8;10;2004
"34616";"Zakopane";2004-10-09;6.7;9;10;2004
"34617";"Zakopane";2004-10-10;3.3;10;10;2004
"34618";"Zakopane";2004-10-11;0.9;11;10;2004
"34619";"Zakopane";2004-10-12;0.8;12;10;2004
"34620";"Zakopane";2004-10-13;0.9;13;10;2004
"34621";"Zakopane";2004-10-14;6.9;14;10;2004
"34622";"Zakopane";2004-10-15;8.2;15;10;2004
"34623";"Zakopane";2004-10-16;10.5;16;10;2004
"34624";"Zakopane";2004-10-17;3;17;10;2004
"34625";"Zakopane";2004-10-18;5.2;18;10;2004
"34626";"Zakopane";2004-10-19;5.7;19;10;2004
"34627";"Zakopane";2004-10-20;4.5;20;10;2004
"34628";"Zakopane";2004-10-21;7.3;21;10;2004
"34629";"Zakopane";2004-10-22;10.1;22;10;2004
"34630";"Zakopane";2004-10-23;12.1;23;10;2004
"34631";"Zakopane";2004-10-24;8.7;24;10;2004
"34632";"Zakopane";2004-10-25;7.6;25;10;2004
"34633";"Zakopane";2004-10-26;8.2;26;10;2004
"34634";"Zakopane";2004-10-27;9.3;27;10;2004
"34635";"Zakopane";2004-10-28;11.9;28;10;2004
"34636";"Zakopane";2004-10-29;14.9;29;10;2004
"34637";"Zakopane";2004-10-30;15.1;30;10;2004
"34638";"Zakopane";2004-10-31;8.9;31;10;2004
"34639";"Zakopane";2004-11-01;7.9;1;11;2004
"34640";"Zakopane";2004-11-02;8.9;2;11;2004
"34641";"Zakopane";2004-11-03;8.9;3;11;2004
"34642";"Zakopane";2004-11-04;9.3;4;11;2004
"34643";"Zakopane";2004-11-05;7.9;5;11;2004
"34644";"Zakopane";2004-11-06;2.9;6;11;2004
"34645";"Zakopane";2004-11-07;0.6;7;11;2004
"34646";"Zakopane";2004-11-08;-0.8;8;11;2004
"34647";"Zakopane";2004-11-09;3.4;9;11;2004
"34648";"Zakopane";2004-11-10;0.2;10;11;2004
"34649";"Zakopane";2004-11-11;4.4;11;11;2004
"34650";"Zakopane";2004-11-12;5.4;12;11;2004
"34651";"Zakopane";2004-11-13;3;13;11;2004
"34652";"Zakopane";2004-11-14;-1.5;14;11;2004
"34653";"Zakopane";2004-11-15;-2.7;15;11;2004
"34654";"Zakopane";2004-11-16;-1.2;16;11;2004
"34655";"Zakopane";2004-11-17;2.2;17;11;2004
"34656";"Zakopane";2004-11-18;5.6;18;11;2004
"34657";"Zakopane";2004-11-19;1.6;19;11;2004
"34658";"Zakopane";2004-11-20;-5.3;20;11;2004
"34659";"Zakopane";2004-11-21;-4.8;21;11;2004
"34660";"Zakopane";2004-11-22;-4.4;22;11;2004
"34661";"Zakopane";2004-11-23;0.5;23;11;2004
"34662";"Zakopane";2004-11-24;-5.2;24;11;2004
"34663";"Zakopane";2004-11-25;-4.4;25;11;2004
"34664";"Zakopane";2004-11-26;0.7;26;11;2004
"34665";"Zakopane";2004-11-27;-1;27;11;2004
"34666";"Zakopane";2004-11-28;0.5;28;11;2004
"34667";"Zakopane";2004-11-29;-0.7;29;11;2004
"34668";"Zakopane";2004-11-30;-2.4;30;11;2004
"34669";"Zakopane";2004-12-01;3.7;1;12;2004
"34670";"Zakopane";2004-12-02;2.4;2;12;2004
"34671";"Zakopane";2004-12-03;1.1;3;12;2004
"34672";"Zakopane";2004-12-04;-1;4;12;2004
"34673";"Zakopane";2004-12-05;-3.7;5;12;2004
"34674";"Zakopane";2004-12-06;-0.8;6;12;2004
"34675";"Zakopane";2004-12-07;-1.7;7;12;2004
"34676";"Zakopane";2004-12-08;-3;8;12;2004
"34677";"Zakopane";2004-12-09;-4.3;9;12;2004
"34678";"Zakopane";2004-12-10;-3.7;10;12;2004
"34679";"Zakopane";2004-12-11;0.4;11;12;2004
"34680";"Zakopane";2004-12-12;-3.3;12;12;2004
"34681";"Zakopane";2004-12-13;-4.7;13;12;2004
"34682";"Zakopane";2004-12-14;-7.2;14;12;2004
"34683";"Zakopane";2004-12-15;-8.8;15;12;2004
"34684";"Zakopane";2004-12-16;-8.2;16;12;2004
"34685";"Zakopane";2004-12-17;-4.8;17;12;2004
"34686";"Zakopane";2004-12-18;-2;18;12;2004
"34687";"Zakopane";2004-12-19;-3.4;19;12;2004
"34688";"Zakopane";2004-12-20;-5;20;12;2004
"34689";"Zakopane";2004-12-21;-4.7;21;12;2004
"34690";"Zakopane";2004-12-22;-8.8;22;12;2004
"34691";"Zakopane";2004-12-23;-3.3;23;12;2004
"34692";"Zakopane";2004-12-24;3.1;24;12;2004
"34693";"Zakopane";2004-12-25;4.1;25;12;2004
"34694";"Zakopane";2004-12-26;5.6;26;12;2004
"34695";"Zakopane";2004-12-27;3.4;27;12;2004
"34696";"Zakopane";2004-12-28;-0.7;28;12;2004
"34697";"Zakopane";2004-12-29;-1.5;29;12;2004
"34698";"Zakopane";2004-12-30;-2.8;30;12;2004
"34699";"Zakopane";2004-12-31;-1.1;31;12;2004
"34700";"Zakopane";2005-01-01;1.1;1;1;2005
"34701";"Zakopane";2005-01-02;1.5;2;1;2005
"34702";"Zakopane";2005-01-03;-2.1;3;1;2005
"34703";"Zakopane";2005-01-04;0;4;1;2005
"34704";"Zakopane";2005-01-05;1.4;5;1;2005
"34705";"Zakopane";2005-01-06;1.1;6;1;2005
"34706";"Zakopane";2005-01-07;1.5;7;1;2005
"34707";"Zakopane";2005-01-08;7;8;1;2005
"34708";"Zakopane";2005-01-09;4.2;9;1;2005
"34709";"Zakopane";2005-01-10;2.2;10;1;2005
"34710";"Zakopane";2005-01-11;1.1;11;1;2005
"34711";"Zakopane";2005-01-12;-0.3;12;1;2005
"34712";"Zakopane";2005-01-13;2.3;13;1;2005
"34713";"Zakopane";2005-01-14;-2.4;14;1;2005
"34714";"Zakopane";2005-01-15;-3.5;15;1;2005
"34715";"Zakopane";2005-01-16;-7.6;16;1;2005
"34716";"Zakopane";2005-01-17;-7.5;17;1;2005
"34717";"Zakopane";2005-01-18;-7.5;18;1;2005
"34718";"Zakopane";2005-01-19;-5.6;19;1;2005
"34719";"Zakopane";2005-01-20;-1.6;20;1;2005
"34720";"Zakopane";2005-01-21;-0.9;21;1;2005
"34721";"Zakopane";2005-01-22;-3.7;22;1;2005
"34722";"Zakopane";2005-01-23;-5.9;23;1;2005
"34723";"Zakopane";2005-01-24;-9.2;24;1;2005
"34724";"Zakopane";2005-01-25;-8.1;25;1;2005
"34725";"Zakopane";2005-01-26;-8.7;26;1;2005
"34726";"Zakopane";2005-01-27;-10.8;27;1;2005
"34727";"Zakopane";2005-01-28;-12.7;28;1;2005
"34728";"Zakopane";2005-01-29;-15;29;1;2005
"34729";"Zakopane";2005-01-30;-12.4;30;1;2005
"34730";"Zakopane";2005-01-31;-5.9;31;1;2005
"34731";"Zakopane";2005-02-01;-4.3;1;2;2005
"34732";"Zakopane";2005-02-02;-4.6;2;2;2005
"34733";"Zakopane";2005-02-03;-4.8;3;2;2005
"34734";"Zakopane";2005-02-04;-7.5;4;2;2005
"34735";"Zakopane";2005-02-05;-10.9;5;2;2005
"34736";"Zakopane";2005-02-06;-9.3;6;2;2005
"34737";"Zakopane";2005-02-07;-10.8;7;2;2005
"34738";"Zakopane";2005-02-08;-10.7;8;2;2005
"34739";"Zakopane";2005-02-09;-8.4;9;2;2005
"34740";"Zakopane";2005-02-10;-3.9;10;2;2005
"34741";"Zakopane";2005-02-11;0.2;11;2;2005
"34742";"Zakopane";2005-02-12;-1;12;2;2005
"34743";"Zakopane";2005-02-13;0.5;13;2;2005
"34744";"Zakopane";2005-02-14;-3;14;2;2005
"34745";"Zakopane";2005-02-15;-6.1;15;2;2005
"34746";"Zakopane";2005-02-16;-3;16;2;2005
"34747";"Zakopane";2005-02-17;-3.4;17;2;2005
"34748";"Zakopane";2005-02-18;-4.4;18;2;2005
"34749";"Zakopane";2005-02-19;-4.9;19;2;2005
"34750";"Zakopane";2005-02-20;-5.2;20;2;2005
"34751";"Zakopane";2005-02-21;-4.2;21;2;2005
"34752";"Zakopane";2005-02-22;-2.6;22;2;2005
"34753";"Zakopane";2005-02-23;0.6;23;2;2005
"34754";"Zakopane";2005-02-24;-1.8;24;2;2005
"34755";"Zakopane";2005-02-25;-2.7;25;2;2005
"34756";"Zakopane";2005-02-26;-4.5;26;2;2005
"34757";"Zakopane";2005-02-27;-10.1;27;2;2005
"34758";"Zakopane";2005-02-28;-13.3;28;2;2005
"34759";"Zakopane";2005-03-01;-11.6;1;3;2005
"34760";"Zakopane";2005-03-02;-11.4;2;3;2005
"34761";"Zakopane";2005-03-03;-10.7;3;3;2005
"34762";"Zakopane";2005-03-04;-8.8;4;3;2005
"34763";"Zakopane";2005-03-05;-7.6;5;3;2005
"34764";"Zakopane";2005-03-06;-7.9;6;3;2005
"34765";"Zakopane";2005-03-07;-7.6;7;3;2005
"34766";"Zakopane";2005-03-08;-4.7;8;3;2005
"34767";"Zakopane";2005-03-09;-6.6;9;3;2005
"34768";"Zakopane";2005-03-10;-10.8;10;3;2005
"34769";"Zakopane";2005-03-11;-4.8;11;3;2005
"34770";"Zakopane";2005-03-12;-1.3;12;3;2005
"34771";"Zakopane";2005-03-13;-3;13;3;2005
"34772";"Zakopane";2005-03-14;-2.1;14;3;2005
"34773";"Zakopane";2005-03-15;-1.2;15;3;2005
"34774";"Zakopane";2005-03-16;5;16;3;2005
"34775";"Zakopane";2005-03-17;7.8;17;3;2005
"34776";"Zakopane";2005-03-18;6.7;18;3;2005
"34777";"Zakopane";2005-03-19;-2.8;19;3;2005
"34778";"Zakopane";2005-03-20;-7.2;20;3;2005
"34779";"Zakopane";2005-03-21;-6.9;21;3;2005
"34780";"Zakopane";2005-03-22;-3.5;22;3;2005
"34781";"Zakopane";2005-03-23;1.3;23;3;2005
"34782";"Zakopane";2005-03-24;3.3;24;3;2005
"34783";"Zakopane";2005-03-25;4.4;25;3;2005
"34784";"Zakopane";2005-03-26;4.7;26;3;2005
"34785";"Zakopane";2005-03-27;4.6;27;3;2005
"34786";"Zakopane";2005-03-28;3.3;28;3;2005
"34787";"Zakopane";2005-03-29;2.5;29;3;2005
"34788";"Zakopane";2005-03-30;0.6;30;3;2005
"34789";"Zakopane";2005-03-31;-1.7;31;3;2005
"34790";"Zakopane";2005-04-01;-0.3;1;4;2005
"34791";"Zakopane";2005-04-02;1.7;2;4;2005
"34792";"Zakopane";2005-04-03;4.1;3;4;2005
"34793";"Zakopane";2005-04-04;6.6;4;4;2005
"34794";"Zakopane";2005-04-05;7.8;5;4;2005
"34795";"Zakopane";2005-04-06;6.4;6;4;2005
"34796";"Zakopane";2005-04-07;10.9;7;4;2005
"34797";"Zakopane";2005-04-08;11.8;8;4;2005
"34798";"Zakopane";2005-04-09;10.5;9;4;2005
"34799";"Zakopane";2005-04-10;2.1;10;4;2005
"34800";"Zakopane";2005-04-11;2;11;4;2005
"34801";"Zakopane";2005-04-12;3.9;12;4;2005
"34802";"Zakopane";2005-04-13;8.2;13;4;2005
"34803";"Zakopane";2005-04-14;8.8;14;4;2005
"34804";"Zakopane";2005-04-15;8.7;15;4;2005
"34805";"Zakopane";2005-04-16;8.9;16;4;2005
"34806";"Zakopane";2005-04-17;9.9;17;4;2005
"34807";"Zakopane";2005-04-18;9.8;18;4;2005
"34808";"Zakopane";2005-04-19;8.1;19;4;2005
"34809";"Zakopane";2005-04-20;3.6;20;4;2005
"34810";"Zakopane";2005-04-21;-1.4;21;4;2005
"34811";"Zakopane";2005-04-22;-0.6;22;4;2005
"34812";"Zakopane";2005-04-23;3.7;23;4;2005
"34813";"Zakopane";2005-04-24;5.8;24;4;2005
"34814";"Zakopane";2005-04-25;5.6;25;4;2005
"34815";"Zakopane";2005-04-26;6;26;4;2005
"34816";"Zakopane";2005-04-27;8.8;27;4;2005
"34817";"Zakopane";2005-04-28;5.8;28;4;2005
"34818";"Zakopane";2005-04-29;5.1;29;4;2005
"34819";"Zakopane";2005-04-30;7;30;4;2005
"34820";"Zakopane";2005-05-01;11.1;1;5;2005
"34821";"Zakopane";2005-05-02;15.3;2;5;2005
"34822";"Zakopane";2005-05-03;15.3;3;5;2005
"34823";"Zakopane";2005-05-04;10.6;4;5;2005
"34824";"Zakopane";2005-05-05;8.2;5;5;2005
"34825";"Zakopane";2005-05-06;6.2;6;5;2005
"34826";"Zakopane";2005-05-07;5.1;7;5;2005
"34827";"Zakopane";2005-05-08;3.2;8;5;2005
"34828";"Zakopane";2005-05-09;3.8;9;5;2005
"34829";"Zakopane";2005-05-10;5.6;10;5;2005
"34830";"Zakopane";2005-05-11;3.7;11;5;2005
"34831";"Zakopane";2005-05-12;3.3;12;5;2005
"34832";"Zakopane";2005-05-13;5.8;13;5;2005
"34833";"Zakopane";2005-05-14;10.1;14;5;2005
"34834";"Zakopane";2005-05-15;12.7;15;5;2005
"34835";"Zakopane";2005-05-16;11.8;16;5;2005
"34836";"Zakopane";2005-05-17;12.7;17;5;2005
"34837";"Zakopane";2005-05-18;8.1;18;5;2005
"34838";"Zakopane";2005-05-19;4.8;19;5;2005
"34839";"Zakopane";2005-05-20;7.8;20;5;2005
"34840";"Zakopane";2005-05-21;10.9;21;5;2005
"34841";"Zakopane";2005-05-22;14.9;22;5;2005
"34842";"Zakopane";2005-05-23;16.3;23;5;2005
"34843";"Zakopane";2005-05-24;11.5;24;5;2005
"34844";"Zakopane";2005-05-25;12.1;25;5;2005
"34845";"Zakopane";2005-05-26;14.3;26;5;2005
"34846";"Zakopane";2005-05-27;18.2;27;5;2005
"34847";"Zakopane";2005-05-28;20.1;28;5;2005
"34848";"Zakopane";2005-05-29;20.9;29;5;2005
"34849";"Zakopane";2005-05-30;21.2;30;5;2005
"34850";"Zakopane";2005-05-31;11.2;31;5;2005
"34851";"Zakopane";2005-06-01;8.2;1;6;2005
"34852";"Zakopane";2005-06-02;9.5;2;6;2005
"34853";"Zakopane";2005-06-03;14.1;3;6;2005
"34854";"Zakopane";2005-06-04;15.9;4;6;2005
"34855";"Zakopane";2005-06-05;10.9;5;6;2005
"34856";"Zakopane";2005-06-06;10.4;6;6;2005
"34857";"Zakopane";2005-06-07;6.1;7;6;2005
"34858";"Zakopane";2005-06-08;5.4;8;6;2005
"34859";"Zakopane";2005-06-09;3.7;9;6;2005
"34860";"Zakopane";2005-06-10;6.4;10;6;2005
"34861";"Zakopane";2005-06-11;8.4;11;6;2005
"34862";"Zakopane";2005-06-12;9.5;12;6;2005
"34863";"Zakopane";2005-06-13;14.5;13;6;2005
"34864";"Zakopane";2005-06-14;16.7;14;6;2005
"34865";"Zakopane";2005-06-15;16.5;15;6;2005
"34866";"Zakopane";2005-06-16;15.8;16;6;2005
"34867";"Zakopane";2005-06-17;17;17;6;2005
"34868";"Zakopane";2005-06-18;13.9;18;6;2005
"34869";"Zakopane";2005-06-19;12;19;6;2005
"34870";"Zakopane";2005-06-20;13.5;20;6;2005
"34871";"Zakopane";2005-06-21;13.9;21;6;2005
"34872";"Zakopane";2005-06-22;15.3;22;6;2005
"34873";"Zakopane";2005-06-23;13.4;23;6;2005
"34874";"Zakopane";2005-06-24;15.1;24;6;2005
"34875";"Zakopane";2005-06-25;18.5;25;6;2005
"34876";"Zakopane";2005-06-26;16.8;26;6;2005
"34877";"Zakopane";2005-06-27;15.2;27;6;2005
"34878";"Zakopane";2005-06-28;17;28;6;2005
"34879";"Zakopane";2005-06-29;16.8;29;6;2005
"34880";"Zakopane";2005-06-30;13.9;30;6;2005
"34881";"Zakopane";2005-07-01;14.3;1;7;2005
"34882";"Zakopane";2005-07-02;12.9;2;7;2005
"34883";"Zakopane";2005-07-03;14.1;3;7;2005
"34884";"Zakopane";2005-07-04;15.8;4;7;2005
"34885";"Zakopane";2005-07-05;16.3;5;7;2005
"34886";"Zakopane";2005-07-06;10.5;6;7;2005
"34887";"Zakopane";2005-07-07;12.9;7;7;2005
"34888";"Zakopane";2005-07-08;14.2;8;7;2005
"34889";"Zakopane";2005-07-09;13.9;9;7;2005
"34890";"Zakopane";2005-07-10;13.6;10;7;2005
"34891";"Zakopane";2005-07-11;14.9;11;7;2005
"34892";"Zakopane";2005-07-12;15.2;12;7;2005
"34893";"Zakopane";2005-07-13;13.6;13;7;2005
"34894";"Zakopane";2005-07-14;14.4;14;7;2005
"34895";"Zakopane";2005-07-15;17.6;15;7;2005
"34896";"Zakopane";2005-07-16;16.5;16;7;2005
"34897";"Zakopane";2005-07-17;15.4;17;7;2005
"34898";"Zakopane";2005-07-18;17.3;18;7;2005
"34899";"Zakopane";2005-07-19;16.2;19;7;2005
"34900";"Zakopane";2005-07-20;15;20;7;2005
"34901";"Zakopane";2005-07-21;13.5;21;7;2005
"34902";"Zakopane";2005-07-22;14.2;22;7;2005
"34903";"Zakopane";2005-07-23;13.5;23;7;2005
"34904";"Zakopane";2005-07-24;14.1;24;7;2005
"34905";"Zakopane";2005-07-25;16.3;25;7;2005
"34906";"Zakopane";2005-07-26;17.8;26;7;2005
"34907";"Zakopane";2005-07-27;18.9;27;7;2005
"34908";"Zakopane";2005-07-28;21.5;28;7;2005
"34909";"Zakopane";2005-07-29;23.2;29;7;2005
"34910";"Zakopane";2005-07-30;24;30;7;2005
"34911";"Zakopane";2005-07-31;20.5;31;7;2005
"34912";"Zakopane";2005-08-01;15.4;1;8;2005
"34913";"Zakopane";2005-08-02;16;2;8;2005
"34914";"Zakopane";2005-08-03;17.6;3;8;2005
"34915";"Zakopane";2005-08-04;12.8;4;8;2005
"34916";"Zakopane";2005-08-05;10.1;5;8;2005
"34917";"Zakopane";2005-08-06;11.6;6;8;2005
"34918";"Zakopane";2005-08-07;10.6;7;8;2005
"34919";"Zakopane";2005-08-08;7.4;8;8;2005
"34920";"Zakopane";2005-08-09;10.5;9;8;2005
"34921";"Zakopane";2005-08-10;14.1;10;8;2005
"34922";"Zakopane";2005-08-11;11.8;11;8;2005
"34923";"Zakopane";2005-08-12;12.7;12;8;2005
"34924";"Zakopane";2005-08-13;13.1;13;8;2005
"34925";"Zakopane";2005-08-14;12.6;14;8;2005
"34926";"Zakopane";2005-08-15;12.7;15;8;2005
"34927";"Zakopane";2005-08-16;14.5;16;8;2005
"34928";"Zakopane";2005-08-17;14.4;17;8;2005
"34929";"Zakopane";2005-08-18;14.2;18;8;2005
"34930";"Zakopane";2005-08-19;15.6;19;8;2005
"34931";"Zakopane";2005-08-20;15.7;20;8;2005
"34932";"Zakopane";2005-08-21;15.5;21;8;2005
"34933";"Zakopane";2005-08-22;15.2;22;8;2005
"34934";"Zakopane";2005-08-23;14.2;23;8;2005
"34935";"Zakopane";2005-08-24;14;24;8;2005
"34936";"Zakopane";2005-08-25;15.5;25;8;2005
"34937";"Zakopane";2005-08-26;16.1;26;8;2005
"34938";"Zakopane";2005-08-27;14.6;27;8;2005
"34939";"Zakopane";2005-08-28;13.9;28;8;2005
"34940";"Zakopane";2005-08-29;15.6;29;8;2005
"34941";"Zakopane";2005-08-30;16.3;30;8;2005
"34942";"Zakopane";2005-08-31;16.3;31;8;2005
"34943";"Zakopane";2005-09-01;14.5;1;9;2005
"34944";"Zakopane";2005-09-02;11.4;2;9;2005
"34945";"Zakopane";2005-09-03;11.4;3;9;2005
"34946";"Zakopane";2005-09-04;12;4;9;2005
"34947";"Zakopane";2005-09-05;12.5;5;9;2005
"34948";"Zakopane";2005-09-06;13.1;6;9;2005
"34949";"Zakopane";2005-09-07;13.8;7;9;2005
"34950";"Zakopane";2005-09-08;14.6;8;9;2005
"34951";"Zakopane";2005-09-09;16.7;9;9;2005
"34952";"Zakopane";2005-09-10;16.6;10;9;2005
"34953";"Zakopane";2005-09-11;14.5;11;9;2005
"34954";"Zakopane";2005-09-12;15;12;9;2005
"34955";"Zakopane";2005-09-13;13.3;13;9;2005
